time,Pa [W],Pb [W],Pc [W],Q [VAr],Qa [VAr],Qb [VAr],Qc [VAr],S [VA],Sa[VA],Sb [VA],Sc [VA],In [A],Van min [V],Vbn min [V],Vcn min [V],Uab min [V],Ubc min [V],Uca min [V],Van avg [V],Vbn avg [V],Vcn avg [V],Uab avg [V],Ubc avg [V],Uca avg [V],Van max [V],Vbn max [V],Vcn max [V],Uab max [V],Ubc max [V],Uca max [V],Ia min [A],Ib min [A],Ic min [A],Ia avg [A],Ib avg [A],Ic avg [A],Ia max [A],Ib max [A],Ic max [A],Freq min [Hz],Freq max [Hz],Freq avg [Hz]
2021-02-25 22:30:00,132919.2,125331.2,128783.8,73379.91,25080.53,20389.9,27909.49,393929.0,135264.7,126979.0,131773.3,61.55,222.5,223.48,224.45,385.69,388.66,386.82,222.85,223.75,224.81,386.19,389.23,387.51,223.03,223.95,225.05,386.47,389.63,387.86,575.86,549.96,569.56,602.27,570.78,590.35,653.52,619.89,649.29,59.93,60.08,60.01
2021-02-25 22:40:00,129303.3,120831.7,125182.3,72721.97,25200.99,19933.56,27587.42,382297.7,131736.2,122464.8,128186.1,63.25,222.7,223.47,224.64,385.83,388.72,387.36,223.01,223.78,224.93,386.32,389.28,387.86,223.26,223.99,225.17,386.73,389.7,388.23,570.23,535.08,557.43,599.94,561.13,580.76,654.52,606.14,623.86,59.91,60.01,59.95
2021-02-25 22:50:00,126829.9,120391.1,122736.2,73766.95,25356.12,20216.68,28194.14,377239.9,129339.7,122076.8,125932.9,59.23,222.48,223.18,224.35,385.35,388.23,386.9,223.26,224.04,225.23,386.73,389.79,388.33,223.99,224.85,225.87,388.08,391.06,389.48,547.75,509.01,528.99,602.54,564.38,586.1,659.05,613.94,639.76,59.9,60.01,59.96
2021-02-25 23:00:00,126891.4,119933.3,122577.9,57035.33,19640.34,15011.68,22383.31,373779.7,128402.4,120869.1,124604.8,60.53,221.44,221.68,223.23,383.14,385.79,385.08,222.32,223.07,224.22,385.1,388.04,386.65,223.76,224.48,225.58,387.63,390.42,389.04,530.69,495.38,506.55,595.55,554.09,572.82,661.39,612.58,632.65,59.87,60.06,59.97
2021-02-25 23:10:00,127951.6,120720.9,125513.1,63983.71,22053.13,17447.69,24482.89,379616.7,129838.2,121975.3,127878.7,55.08,222.3,223.08,224.39,385.02,388.26,386.8,222.92,223.71,224.89,386.16,389.21,387.73,223.31,224.26,225.22,387.01,390.02,388.33,551.45,510.23,538.63,577.45,541.3,564.85,633.5,598.26,614.98,59.99,60.13,60.07
2021-02-25 23:20:00,114974.2,109985.7,117670.7,45638.7,15751.77,11328.95,18557.99,345656.8,116048.2,110567.6,119125.1,45.91,221.69,222.56,223.65,384.1,387.19,385.52,222.2,223.02,224.1,384.97,387.96,386.37,223.21,224.11,225.13,386.81,389.82,388.08,521.13,494.57,529.87,553.52,522.03,552.84,602.86,567.06,602.57,60.02,60.11,60.06
2021-02-25 23:30:00,108973.8,102971.0,110700.2,11430.52,6838.35,-5083.27,9675.44,322847.3,109188.1,103096.4,111122.2,43.5,222.07,222.86,223.91,384.76,387.65,386.06,222.91,223.64,224.75,386.08,389.04,387.61,223.43,224.08,225.17,386.95,389.75,388.45,449.87,417.11,454.49,484.11,453.3,488.46,579.81,551.51,589.15,59.97,60.09,60.03
2021-02-25 23:40:00,104978.6,99198.74,106355.3,10992.33,6876.13,-5288.91,9405.12,310727.1,105203.6,99339.63,106770.3,43.2,220.69,221.28,222.62,382.05,385.11,383.94,222.66,223.28,224.54,385.51,388.51,387.28,223.42,224.25,225.53,386.93,390.3,388.8,465.46,440.55,472.91,486.99,459.24,491.72,535.55,501.66,540.3,59.94,60.06,60.0
2021-02-25 23:50:00,134372.4,128160.8,134257.0,91139.0,31521.19,24896.8,34721.02,407122.6,138020.0,130556.7,138674.0,58.1,222.56,223.42,224.66,385.59,388.88,387.13,223.21,224.05,225.31,386.63,389.97,388.34,223.5,224.38,225.61,387.1,390.53,388.84,468.09,439.84,468.48,556.14,524.43,556.04,666.49,632.45,665.94,59.96,60.05,60.01
2021-02-26 00:00:00,135065.8,129091.6,132403.9,93753.73,31899.81,26176.74,35677.17,407493.1,138781.8,131718.9,137126.4,61.68,222.9,223.65,224.87,386.12,389.21,387.62,223.38,224.09,225.27,386.93,389.87,388.42,223.65,224.42,225.48,387.5,390.32,388.79,581.59,549.77,584.99,607.83,575.47,607.07,667.16,628.09,669.57,59.95,60.05,60.01
2021-02-26 00:10:00,131218.8,125321.8,128950.3,84856.79,29248.46,23248.21,32360.12,394720.0,134439.0,127459.9,132948.7,60.42,222.83,223.76,224.89,386.14,389.33,387.55,223.26,224.16,225.3,386.86,390.03,388.3,223.64,224.52,225.63,387.51,390.61,388.93,577.84,545.49,569.66,606.13,573.79,597.28,658.82,620.37,645.85,59.95,60.05,60.0
2021-02-26 00:20:00,130025.2,123453.3,126190.0,88498.53,30886.35,24066.0,33546.18,389846.3,133643.2,125777.1,130572.8,66.99,222.8,223.66,224.86,385.99,389.2,387.57,223.1,223.97,225.18,386.5,389.74,388.12,223.41,224.27,225.46,387.03,390.22,388.65,571.02,538.85,555.06,602.29,567.77,589.17,660.13,626.15,645.51,59.97,60.07,60.0
2021-02-26 00:30:00,130711.7,125789.2,128571.4,89129.89,30913.9,23893.01,34322.98,395252.8,134317.6,128038.2,133073.9,62.75,222.92,223.77,224.97,386.26,389.37,387.71,223.4,224.3,225.43,387.13,390.22,388.54,223.83,224.72,225.83,387.89,390.91,389.26,591.16,556.56,573.29,617.32,590.37,608.94,692.1,660.85,686.92,59.96,60.06,60.01
2021-02-26 00:40:00,134429.1,130981.5,133505.4,96776.15,32599.44,26329.76,37846.95,410487.0,138325.4,133601.6,138766.3,61.18,223.45,224.15,225.36,387.04,389.95,388.6,223.72,224.5,225.7,387.57,390.59,389.12,223.93,224.74,225.93,387.95,391.02,389.57,591.76,564.51,581.36,616.44,588.62,605.71,671.7,630.45,653.86,59.94,60.05,60.0
2021-02-26 00:50:00,133877.5,129925.4,132215.8,92853.42,31156.01,25346.18,36351.24,406758.7,137455.0,132374.7,137122.0,62.33,223.41,224.36,225.28,387.16,390.2,388.28,223.76,224.71,225.72,387.84,390.84,389.07,224.08,225.07,226.02,388.44,391.41,389.58,574.65,546.03,561.28,609.88,583.93,599.92,656.84,626.37,649.46,59.94,60.06,59.99
2021-02-26 01:00:00,136163.6,132547.4,135885.8,101946.2,34977.13,28414.52,38554.57,417242.8,140584.2,135558.8,141249.5,55.51,223.53,224.52,225.43,387.53,390.42,388.55,224.3,225.3,226.14,388.89,391.7,389.84,224.74,225.8,226.57,389.7,392.53,390.56,585.11,555.65,573.58,610.11,582.08,600.01,666.37,630.4,653.64,59.92,60.07,60.01
2021-02-26 01:10:00,132042.9,127089.9,131300.4,86492.7,29632.59,23726.25,33133.86,399898.9,135327.1,129285.7,135416.6,56.53,224.35,225.42,226.31,389.03,391.98,389.98,224.88,225.87,226.76,389.86,392.76,390.86,225.29,226.23,227.01,390.57,393.25,391.45,537.56,518.91,542.51,583.74,558.77,584.05,633.45,602.88,634.81,59.94,60.04,60.0
2021-02-26 01:20:00,125254.2,119642.0,127160.9,73720.64,26219.93,19128.19,28372.53,379290.3,127969.1,121161.4,130287.7,53.71,222.44,223.48,224.31,385.7,388.61,386.57,224.84,225.81,226.72,389.76,392.67,390.81,225.43,226.42,227.23,390.84,393.65,391.73,559.17,531.07,554.59,586.23,557.38,586.03,639.33,601.45,644.39,59.97,60.06,60.01
2021-02-26 01:30:00,123974.5,119960.1,128051.8,78888.54,27388.45,20405.34,31094.75,380259.5,126963.8,121683.2,131773.1,52.74,222.36,223.52,224.4,385.57,388.64,386.8,222.95,223.89,224.74,386.5,389.29,387.43,223.18,224.16,224.97,386.92,389.7,387.89,547.88,513.12,550.65,586.99,559.14,595.68,646.15,616.86,654.57,59.95,60.05,60.01
2021-02-26 01:40:00,129433.1,125638.2,130263.6,85507.76,29216.81,22865.27,33425.68,394708.2,132689.7,127701.9,134483.8,55.42,222.67,223.76,224.62,386.13,389.17,386.99,223.08,224.08,224.9,386.77,389.62,387.65,223.64,224.57,225.38,387.68,390.39,388.61,546.06,517.43,545.65,585.37,561.44,593.81,654.09,625.18,666.94,59.95,60.03,59.99
2021-02-26 01:50:00,132994.4,130173.4,132777.7,95713.27,31699.65,27122.17,36891.46,407349.8,136720.0,132968.9,137807.5,51.78,222.95,223.86,224.71,386.52,389.17,387.39,223.34,224.25,225.07,387.18,389.86,388.04,223.73,224.7,225.48,387.87,390.6,388.77,554.89,524.15,552.92,594.77,571.37,598.78,663.57,640.69,670.2,59.96,60.05,60.0
2021-02-26 02:00:00,137169.6,131662.3,135597.4,98926.09,33524.52,27725.52,37676.05,416352.4,141206.9,134549.8,140734.3,62.09,221.77,222.62,223.55,384.42,387.13,385.37,222.32,223.13,223.98,385.35,387.89,386.24,223.27,224.07,224.94,386.99,389.53,387.9,570.29,551.38,571.69,608.31,585.91,607.29,687.36,664.23,687.95,59.97,60.04,60.0
2021-02-26 02:10:00,126672.7,119713.2,124375.9,71282.84,24399.26,19520.63,27362.96,377552.0,129001.1,121294.3,127350.3,58.29,221.88,222.8,223.68,384.6,387.46,385.6,222.29,223.22,224.04,385.35,388.06,386.27,222.77,223.73,224.51,386.2,388.94,387.08,576.4,537.82,564.52,611.32,575.73,604.04,668.12,635.99,664.59,59.93,60.04,59.98
2021-02-26 02:20:00,127146.8,121378.2,124302.3,81548.38,27989.26,22721.58,30837.54,381641.5,130191.0,123486.6,128070.3,58.12,222.21,223.07,223.88,385.22,387.75,386.05,222.62,223.55,224.28,385.99,388.53,386.74,222.91,223.84,224.54,386.49,389.0,387.24,570.36,533.65,560.69,598.32,570.13,588.11,661.76,629.86,645.38,59.96,60.07,60.01
2021-02-26 02:30:00,102628.4,97239.8,103039.0,29679.0,9915.66,7425.1,12338.23,304357.7,103106.3,97522.88,103775.0,45.38,222.39,223.4,224.11,385.71,388.28,386.32,223.06,224.12,224.74,386.87,389.44,387.49,223.7,224.77,225.29,387.98,390.47,388.55,459.26,431.61,454.86,548.22,518.6,539.74,656.5,627.51,642.95,59.98,60.1,60.05
2021-02-26 02:40:00,89960.45,82889.46,87043.98,21508.84,7495.93,5167.18,8845.73,260782.4,90272.2,83050.36,87492.29,41.19,223.2,224.29,224.88,387.11,389.74,387.76,223.7,224.69,225.32,387.87,390.42,388.61,223.92,224.93,225.57,388.24,390.87,389.0,388.0,355.88,375.23,453.12,425.73,448.08,516.05,484.79,517.17,60.02,60.11,60.06
2021-02-26 02:50:00,63738.35,59774.2,63267.12,22472.6,8553.78,4734.78,9184.04,188126.7,64309.75,59961.43,63930.23,30.54,223.31,224.32,224.87,387.18,389.73,387.89,223.6,224.59,225.12,387.65,390.17,388.38,223.82,224.83,225.35,388.04,390.55,388.75,263.58,239.2,258.24,290.72,264.15,284.18,393.62,359.48,378.96,59.99,60.07,60.03
2021-02-26 03:00:00,63945.92,61145.0,62759.79,22422.78,8056.49,5119.05,9247.24,189184.2,64451.44,61358.91,63437.39,26.45,223.21,224.17,224.73,386.95,389.46,387.68,223.47,224.45,224.98,387.46,389.92,388.12,223.77,224.77,225.27,387.98,390.45,388.66,247.39,236.01,253.34,283.19,267.24,281.09,327.1,311.76,322.32,59.96,60.08,60.01
2021-02-26 03:10:00,65902.48,61276.99,66021.9,23500.8,8513.14,5062.63,9925.03,194625.4,66450.05,61485.77,66763.74,32.95,223.16,224.03,224.63,386.81,389.24,387.59,223.41,224.27,224.9,387.21,389.68,388.07,223.68,224.58,225.15,387.71,390.16,388.54,273.42,244.4,268.43,298.14,275.22,291.54,339.67,326.59,332.33,59.94,60.01,59.98
2021-02-26 03:20:00,79908.69,74591.6,81071.28,9085.29,5759.69,-4599.33,7924.93,235746.7,80115.99,74733.27,81457.7,38.7,223.23,224.09,224.7,386.91,389.36,387.68,223.47,224.37,224.9,387.4,389.75,388.07,223.86,224.77,225.25,388.12,390.38,388.67,264.14,244.23,261.42,358.1,329.57,357.45,420.85,385.05,417.17,59.95,60.05,59.99
2021-02-26 03:30:00,99758.38,95521.55,103154.6,9395.96,5898.77,-5208.93,8706.12,298582.4,99932.63,95663.48,103521.4,40.64,223.21,224.24,224.79,387.07,389.58,387.68,223.64,224.56,225.08,387.74,390.08,388.32,223.88,224.78,225.3,388.13,390.43,388.73,356.27,331.5,360.85,396.0,374.12,401.85,475.66,449.11,483.49,59.93,60.05,60.0
2021-02-26 03:40:00,100576.3,94866.01,103257.4,7909.26,5596.62,-5707.05,8019.69,298804.4,100731.9,95037.52,103568.3,44.82,223.22,224.21,224.74,387.09,389.53,387.61,223.51,224.51,225.02,387.59,390.03,388.11,223.7,224.74,225.19,387.97,390.39,388.44,422.56,399.99,437.47,444.46,419.61,456.54,485.97,456.46,494.07,59.93,60.01,59.97
2021-02-26 03:50:00,122671.8,118459.5,124251.4,79054.58,26455.51,21353.35,31245.72,373837.0,125492.1,120368.6,128119.9,54.75,222.73,223.71,224.25,386.27,388.64,386.73,223.44,224.39,224.89,387.48,389.78,387.93,223.83,224.8,225.22,388.1,390.44,388.63,424.65,406.66,439.63,482.8,460.03,491.77,606.84,573.81,613.81,59.93,60.03,59.99
2021-02-26 04:00:00,125729.2,120992.6,126955.5,89939.52,29947.3,24994.03,34998.18,384348.6,129246.5,123547.2,131691.2,56.53,222.14,223.01,223.65,385.15,387.52,385.71,222.71,223.63,224.2,386.18,388.53,386.7,223.21,224.15,224.68,387.05,389.4,387.55,520.5,490.89,528.37,561.47,534.38,569.71,624.5,599.06,636.54,59.96,60.05,59.99
2021-02-26 04:10:00,117725.3,113615.0,119410.9,69227.67,23528.18,18283.63,27415.86,357517.7,120053.4,115076.7,122517.7,50.61,222.04,222.94,223.59,385.01,387.41,385.58,222.49,223.4,224.02,385.79,388.16,386.36,222.79,223.69,224.3,386.32,388.65,386.86,535.66,513.06,544.64,576.51,551.68,583.32,634.88,604.49,648.76,59.97,60.07,60.02
2021-02-26 04:20:00,130920.1,127817.9,131579.0,105215.0,35021.5,29581.66,40611.87,404249.5,135523.3,131196.4,137703.9,56.56,221.93,222.79,223.5,384.79,387.2,385.41,222.3,223.2,223.83,385.48,387.82,386.02,222.57,223.49,224.11,385.94,388.32,386.51,537.48,513.79,545.66,590.49,568.59,595.31,651.29,631.05,658.12,59.97,60.06,60.01
2021-02-26 04:30:00,131815.4,126138.3,129402.7,103618.7,35558.84,29457.42,38602.41,400976.0,136527.4,129532.2,135037.8,60.25,221.8,222.75,223.41,384.64,387.09,385.2,222.21,223.13,223.76,385.32,387.7,385.89,222.43,223.34,223.98,385.69,388.07,386.29,570.87,547.31,575.2,597.05,569.7,596.47,657.19,628.86,655.28,59.96,60.04,60.0
2021-02-26 04:40:00,124474.6,121979.7,125146.1,91462.19,30813.57,25327.59,35321.03,382690.7,128231.8,124581.4,130035.1,49.5,221.83,222.72,223.38,384.64,387.05,385.28,222.16,223.06,223.7,385.25,387.56,385.8,222.48,223.33,223.96,385.78,388.0,386.31,564.38,545.19,567.12,594.89,569.27,592.8,648.3,617.15,641.52,59.95,60.04,60.0
2021-02-26 04:50:00,127500.8,124913.1,127252.8,106313.0,35741.21,30072.13,40499.69,394270.6,132415.6,128482.0,133542.2,52.85,221.93,222.77,223.43,384.83,387.06,385.35,222.27,223.16,223.78,385.44,387.71,385.95,222.57,223.46,224.08,385.93,388.23,386.5,528.43,506.91,531.18,574.78,554.89,576.64,628.93,609.26,629.51,59.96,60.07,60.01
2021-02-26 05:00:00,127476.4,123922.4,126730.8,104438.4,35838.04,29424.9,39175.48,392287.4,132418.3,127368.0,132647.7,53.0,221.89,222.75,223.42,384.76,387.05,385.31,222.14,223.02,223.64,385.21,387.46,385.73,222.53,223.41,224.06,385.83,388.18,386.46,544.41,520.2,542.35,585.85,564.6,585.86,638.23,618.24,639.0,59.95,60.05,60.0
2021-02-26 05:10:00,127787.2,123719.6,128526.8,104199.2,35261.69,29193.75,39743.79,394059.6,132563.0,127117.3,134531.5,55.33,221.89,222.66,223.38,384.7,386.88,385.33,222.13,222.98,223.65,385.13,387.44,385.75,222.34,223.21,223.88,385.51,387.86,386.13,564.74,537.49,567.79,586.8,562.13,589.47,627.29,594.41,621.1,59.93,60.04,59.99
2021-02-26 05:20:00,127956.4,123029.4,127836.5,103464.0,35413.25,29106.72,38944.03,392697.3,132766.5,126425.6,133636.9,56.41,221.95,222.82,223.42,384.89,387.11,385.35,222.21,223.16,223.7,385.38,387.67,385.81,222.68,223.7,224.18,386.22,388.57,386.62,506.26,474.48,508.23,570.19,539.41,569.83,620.23,585.42,616.29,59.95,60.06,60.0
2021-02-26 05:30:00,123035.6,117364.2,122434.0,90050.3,30861.18,24868.2,34320.92,373841.4,126847.0,119969.9,127153.5,57.22,221.52,222.39,223.11,384.05,386.5,384.77,222.14,223.08,223.74,385.17,387.66,385.86,222.61,223.59,224.16,386.05,388.46,386.6,516.97,484.7,518.63,554.89,521.4,552.65,638.5,598.01,631.36,59.96,60.06,60.0
2021-02-26 05:40:00,124840.0,116468.9,123059.5,90134.0,31702.28,24815.33,33616.39,375351.2,128802.4,119083.2,127568.5,63.14,221.59,222.42,223.07,384.16,386.45,384.82,222.68,223.56,224.24,386.04,388.48,386.77,223.16,224.0,224.66,386.87,389.21,387.54,562.14,527.84,561.24,589.27,549.01,583.7,613.12,570.46,607.8,59.95,60.04,60.0
2021-02-26 05:50:00,124778.8,116123.8,124043.8,94875.97,33208.38,26384.11,35283.48,377077.3,129122.2,119083.4,128964.3,62.63,222.12,223.0,223.63,385.09,387.48,385.77,222.4,223.3,223.92,385.58,387.99,386.24,223.27,224.19,224.8,387.1,389.54,387.74,555.59,510.34,543.53,581.03,534.86,574.16,618.84,571.87,610.4,59.94,60.04,60.0
2021-02-26 06:00:00,128624.9,122608.1,129079.4,103945.2,35645.1,29229.67,39070.43,394261.5,133472.6,126044.2,134862.8,57.7,222.82,223.78,224.39,386.41,388.83,387.04,223.15,224.07,224.69,386.89,389.36,387.54,223.59,224.56,225.17,387.64,390.2,388.4,519.42,471.33,515.97,577.72,533.47,576.78,626.54,574.47,619.47,59.95,60.06,60.0
2021-02-26 06:10:00,124853.0,118618.2,124619.6,88082.89,30950.55,24226.96,32905.38,378483.1,128632.1,121067.0,128890.7,53.48,222.63,223.44,224.24,385.88,388.38,386.76,222.97,223.78,224.52,386.49,388.9,387.28,223.23,224.08,224.83,386.98,389.42,387.79,539.12,503.23,538.55,580.38,546.76,583.72,628.44,580.66,627.58,59.96,60.05,60.01
2021-02-26 06:20:00,126766.0,121604.2,127465.1,86945.23,30249.26,23956.16,32739.82,385761.1,130325.1,123941.4,131602.6,49.71,222.14,222.84,223.73,384.95,387.41,385.87,222.53,223.36,224.14,385.74,388.24,386.56,222.85,223.72,224.5,386.31,388.86,387.16,550.05,522.67,554.12,580.22,551.56,584.12,638.74,605.54,640.12,59.94,60.05,60.0
2021-02-26 06:30:00,109982.6,110204.6,116416.8,77789.04,27505.56,20197.83,30085.65,345475.7,113369.9,112040.2,120241.5,31.19,221.91,222.75,223.62,384.65,387.29,385.55,222.88,223.77,224.57,386.38,389.0,387.19,223.75,224.71,225.63,387.99,390.82,388.85,506.75,489.57,530.85,559.28,537.97,573.98,636.49,605.12,644.48,59.95,60.05,60.0
2021-02-26 06:40:00,100195.6,100364.1,105996.0,53455.21,19098.45,12618.23,21738.53,311181.4,101999.6,101154.2,108202.1,29.23,223.23,224.17,225.0,387.03,389.77,387.8,223.86,224.85,225.68,388.12,390.96,389.01,224.41,225.35,226.22,388.99,391.83,390.0,451.5,444.02,471.11,505.16,493.94,526.14,585.04,572.5,612.23,59.96,60.04,60.0
2021-02-26 06:50:00,95654.99,95188.83,99897.73,27161.71,9804.02,5258.43,12099.26,292007.6,96156.1,95333.96,100627.8,28.28,223.85,224.94,225.71,388.2,391.09,389.02,224.43,225.55,226.28,389.2,392.11,390.01,224.79,225.91,226.6,389.83,392.69,390.6,397.66,391.98,415.07,430.1,422.59,447.26,518.06,502.62,536.86,59.96,60.05,60.01
2021-02-26 07:00:00,94913.64,93329.27,99298.23,25593.68,9302.92,4660.7,11630.05,288677.9,95368.46,93445.57,99976.98,31.09,224.12,225.14,226.06,388.56,391.52,389.62,224.46,225.53,226.37,389.15,392.17,390.18,224.72,225.9,226.64,389.71,392.75,390.6,400.02,392.9,416.88,420.5,412.73,437.01,488.57,469.3,504.53,59.97,60.07,60.02
2021-02-26 07:10:00,91832.5,89193.52,96158.5,27388.38,10273.89,5092.33,12022.17,278534.3,92405.41,89338.77,96907.12,33.52,224.15,225.09,226.07,388.47,391.51,389.7,225.23,226.12,227.08,390.29,393.24,391.55,225.67,226.7,227.39,391.28,394.01,392.07,399.41,386.05,414.4,417.99,404.72,434.18,472.67,450.53,481.9,59.95,60.05,60.0
2021-02-26 07:20:00,96485.82,92807.42,98794.09,25301.92,8716.4,5594.7,10990.82,289196.3,96878.73,92975.9,99403.58,37.17,224.75,225.77,226.53,389.65,392.48,390.55,225.4,226.32,227.12,390.71,393.43,391.65,225.73,226.63,227.46,391.25,393.99,392.25,400.9,389.87,420.63,423.33,413.4,443.46,464.68,452.07,486.92,59.95,60.06,60.03
2021-02-26 07:30:00,112770.2,110132.4,115145.1,73123.99,25586.58,18983.93,28553.49,345866.2,115636.5,111756.6,118632.6,44.21,223.14,224.29,225.04,387.0,389.98,387.77,224.54,225.54,226.36,389.23,392.12,390.26,225.18,226.16,226.98,390.35,393.18,391.38,426.19,409.31,432.65,456.03,436.95,463.11,563.24,541.62,572.71,59.95,60.07,60.02
2021-02-26 07:40:00,123418.0,117252.4,122234.8,94283.13,33612.98,25651.29,35018.85,374952.7,127913.4,120025.5,127152.2,58.54,222.2,223.09,224.26,384.96,388.21,386.52,223.12,224.08,225.06,386.71,389.76,387.92,223.57,224.61,225.51,387.64,390.65,388.6,505.11,487.0,515.09,542.65,517.66,546.81,599.31,564.5,595.01,59.89,60.04,59.97
2021-02-26 07:50:00,125201.1,122939.0,126533.6,101315.3,34736.13,28276.7,38302.49,388130.3,129930.4,126149.0,132203.8,46.81,222.0,222.77,223.78,384.76,387.41,385.74,222.51,223.35,224.34,385.62,388.44,386.77,222.92,223.77,224.76,386.28,389.17,387.53,534.55,512.62,535.76,575.31,556.2,582.87,639.55,634.86,654.66,59.85,59.98,59.91
2021-02-26 08:00:00,123630.8,124883.4,126201.4,93255.21,31334.83,25751.93,36168.45,386145.5,127540.0,127510.9,131281.9,38.01,221.57,222.26,223.43,383.85,386.72,385.15,222.19,222.93,224.09,384.93,387.84,386.34,222.49,223.34,224.42,385.52,388.55,386.85,559.12,540.61,566.1,582.54,564.99,591.2,686.97,662.03,698.31,59.9,60.03,59.98
2021-02-26 08:10:00,129071.2,131053.9,132724.4,110051.7,37289.09,30517.33,42245.31,407973.2,134349.8,134560.1,139285.5,40.06,221.17,221.87,223.27,383.01,386.25,384.83,222.16,222.89,224.16,384.81,387.89,386.4,222.93,223.61,224.84,386.14,389.08,387.63,551.75,542.86,561.89,577.79,570.37,590.3,683.02,676.09,705.62,59.95,60.05,60.0
2021-02-26 08:20:00,116190.1,120731.4,120800.1,94541.06,31490.41,26082.14,36968.52,370003.7,120381.8,123516.6,126330.3,30.26,222.14,222.93,224.06,384.98,387.87,386.22,222.61,223.42,224.58,385.75,388.71,387.07,222.94,223.79,224.96,386.33,389.4,387.68,539.08,549.29,558.66,571.8,575.3,587.61,661.4,662.36,673.28,59.93,60.03,59.98
2021-02-26 08:30:00,119129.9,120733.3,123790.5,88113.3,29965.62,23343.23,34804.45,374176.4,122840.9,122969.3,128590.2,37.89,222.22,222.97,224.04,385.13,387.78,386.21,222.75,223.52,224.49,386.07,388.68,387.04,223.14,223.97,224.86,386.83,389.33,387.73,530.52,539.68,549.74,563.93,571.03,592.42,671.79,662.93,687.66,59.94,60.06,59.99
2021-02-26 08:40:00,122158.0,125802.7,126071.7,84604.68,28342.64,23081.98,33180.05,383481.8,125402.9,127902.7,130364.9,30.14,221.91,222.75,223.67,384.66,387.32,385.59,222.61,223.39,224.31,385.86,388.39,386.77,223.16,223.96,224.78,386.84,389.31,387.61,534.56,540.7,553.38,565.54,573.08,588.47,629.82,624.13,644.26,59.94,60.06,60.0
2021-02-26 08:50:00,122668.3,125865.4,126568.6,95285.03,32460.94,25643.3,37180.79,387015.5,126890.6,128451.1,131916.7,36.04,221.6,222.35,223.28,384.06,386.56,385.03,222.6,223.38,224.33,385.82,388.38,386.82,223.56,224.31,225.24,387.49,389.96,388.37,539.7,533.74,540.02,565.25,564.55,575.37,620.14,611.22,639.53,59.94,60.03,59.99
2021-02-26 09:00:00,125964.0,127857.5,124372.2,85944.66,29397.43,23336.36,33210.87,387836.2,129348.9,129969.7,128730.0,48.77,222.92,223.65,224.7,386.31,388.94,387.44,223.29,224.02,224.99,387.0,389.46,387.99,223.6,224.29,225.26,387.52,389.89,388.57,545.24,554.49,560.22,573.17,579.21,586.38,628.31,622.04,639.64,59.96,60.07,60.01
2021-02-26 09:10:00,120396.0,120159.4,120675.8,81410.13,27276.47,21470.43,32663.24,370291.2,123447.1,122062.5,125018.1,49.9,222.78,223.52,224.35,386.18,388.44,386.98,223.36,224.05,224.97,387.12,389.41,388.06,223.66,224.31,225.23,387.58,389.83,388.56,527.78,534.36,532.84,556.1,560.21,559.07,608.12,604.04,607.16,59.95,60.04,59.99
